id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,Gaji
23285,55,Wiraswasta,175942,Doktor,16,Menikah,Spesialis,Laki2,0.0,27678000.0,55.0,1
23286,67,Kelas Lain,233182,SMA,9,Cerai,Pekerjaan Lain,Perempuan,0.0,0.0,7.0,0
23287,24,Wiraswasta,219510,Sarjana,13,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,32.0,0
23288,20,Kelas Lain,125905,Pendidikan Tinggi,10,Belum Pernah Menikah,Pekerjaan Lain,Laki2,0.0,0.0,30.0,0
23289,28,Wiraswasta,86268,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
23290,58,Wiraswasta,158864,SMA,9,Janda,Ekesekutif Managerial,Laki2,0.0,0.0,55.0,1
23291,39,Wiraswasta,315291,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
23292,41,Pemerintah Negara,187322,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
23293,48,Pekerja Bebas Bukan Perusahan,373606,Pendidikan Tinggi,10,Cerai,Sales,Laki2,0.0,0.0,65.0,1
23294,23,Wiraswasta,292023,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,0
23295,50,Pekerja Bebas Bukan Perusahan,30653,Master,14,Menikah,Petani,Laki2,33698000.0,0.0,98.0,0
23296,27,Kelas Lain,194024,9th,5,Berpisah,Pekerjaan Lain,Perempuan,0.0,0.0,50.0,0
23297,45,Wiraswasta,219632,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
23298,24,Wiraswasta,196269,11th,7,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
23299,30,Wiraswasta,398827,SMA,9,Menikah LDR,Pemuka Agama,Laki2,0.0,0.0,60.0,0
23300,17,Wiraswasta,75885,11th,7,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,10.0,0
23301,24,Kelas Lain,43535,Pendidikan Tinggi,10,Menikah,Pekerjaan Lain,Perempuan,0.0,0.0,30.0,0
23302,37,Pemerintah Negara,160910,Doktor,16,Menikah,Spesialis,Laki2,0.0,0.0,45.0,0
23303,41,Pekerja Bebas Bukan Perusahan,277783,Pendidikan Tinggi,10,Cerai,Perbaikan Kerajinan,Laki2,0.0,28014000.0,50.0,0
23304,59,Wiraswasta,145574,11th,7,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
23305,37,Wiraswasta,415500,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
23306,27,Wiraswasta,123799,Sarjana,13,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,42.0,0
23307,32,Wiraswasta,188557,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
23308,28,Wiraswasta,193122,SMA,9,Cerai,Sales,Laki2,0.0,0.0,50.0,0
23309,28,Pemerintah Lokal,197932,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,16.0,0
23310,18,Wiraswasta,137532,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,20.0,0
23311,19,Wiraswasta,180917,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
23312,41,Pemerintah Negara,342834,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
23313,39,Wiraswasta,185099,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,48.0,1
23314,59,Wiraswasta,171328,Sarjana,13,Menikah LDR,Spesialis,Perempuan,30828000.0,0.0,37.0,0
23315,49,Pekerja Bebas Perusahaan,86701,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,56.0,1
23316,18,Kelas Lain,139003,SMA,9,Belum Pernah Menikah,Pekerjaan Lain,Perempuan,0.0,0.0,12.0,0
23317,22,Wiraswasta,102684,Pendidikan Tinggi,10,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,32.0,0
23318,27,Wiraswasta,279580,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,147280000.0,0.0,45.0,1
23319,24,Wiraswasta,73514,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,50.0,0
23320,53,Wiraswasta,147476,SMA,9,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
23321,23,Wiraswasta,96585,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,30.0,0
23322,25,Wiraswasta,25497,Pendidikan Tinggi,10,Belum Pernah Menikah,Supir,Laki2,57414000.0,0.0,40.0,0
23323,54,Wiraswasta,339518,D3,12,Menikah LDR,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
23324,53,Pemerintah Negara,94186,D3,12,Menikah,Spesialis,Perempuan,0.0,0.0,37.0,0
23325,34,Pemerintah Negara,189843,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
23326,44,Wiraswasta,165815,9th,5,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
23327,37,Pemerintah Negara,195843,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,70182000.0,0.0,40.0,0
23328,39,Wiraswasta,98948,D3,12,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
23329,30,Wiraswasta,29235,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,20.0,0
23330,47,Wiraswasta,199058,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,60.0,1
23331,49,Wiraswasta,107425,Master,14,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,35.0,0
23332,69,Pekerja Bebas Bukan Perusahan,89477,Pendidikan Tinggi,10,Janda,Petani,Perempuan,0.0,0.0,14.0,0
23333,73,Wiraswasta,284680,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
23334,47,Wiraswasta,188386,D3,12,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
23335,45,Pemerintah Lokal,33798,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
23336,38,Wiraswasta,165930,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
23337,39,Pekerja Bebas Bukan Perusahan,191342,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
23338,41,Wiraswasta,70092,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,38.0,0
23339,36,Wiraswasta,154410,Sarjana,13,Menikah,Sales,Laki2,0.0,26628000.0,40.0,1
23340,54,Wiraswasta,186224,Master,14,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
23341,27,Wiraswasta,221436,Sarjana,13,Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,1
23342,50,Wiraswasta,176773,SD,1,Menikah,Petani,Laki2,0.0,0.0,40.0,0
23343,58,Pemerintah Lokal,33386,Pendidikan Tinggi,10,Janda,Pemuka Agama,Perempuan,0.0,0.0,25.0,0
23344,59,Pekerja Bebas Bukan Perusahan,128105,SMA,9,Menikah,Petani,Laki2,0.0,0.0,35.0,0
23345,27,Wiraswasta,297457,SMA,9,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
23346,63,Kelas Lain,52750,Sarjana,13,Menikah,Pekerjaan Lain,Laki2,0.0,0.0,40.0,0
23347,27,Wiraswasta,241431,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,35.0,0
23348,31,Pekerja Bebas Perusahaan,243165,SMA,9,Menikah,Sales,Laki2,0.0,0.0,50.0,1
23349,69,Pekerja Bebas Bukan Perusahan,107548,9th,5,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
23350,42,Pemerintah Lokal,70655,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,44.0,0
23351,33,Wiraswasta,166961,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,38.0,0
23352,34,Pemerintah Lokal,188682,Sarjana,13,Menikah LDR,Spesialis,Perempuan,0.0,0.0,40.0,0
23353,28,Wiraswasta,210765,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
23354,26,Wiraswasta,88449,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,36.0,0
23355,46,Pekerja Bebas Bukan Perusahan,102869,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,1
23356,63,Wiraswasta,153894,D4,11,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,24.0,0
23357,35,Wiraswasta,105813,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,48.0,1
23358,31,Wiraswasta,231263,Sarjana,13,Cerai,Ekesekutif Managerial,Laki2,65100000.0,0.0,45.0,0
23359,29,Wiraswasta,84366,10th,6,Menikah LDR,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
23360,60,Wiraswasta,186000,10th,6,Berpisah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
23361,35,Wiraswasta,152734,Pendidikan Tinggi,10,Menikah,Penjaga,Laki2,0.0,0.0,40.0,0
23362,62,Kelas Lain,144026,SMA,9,Menikah,Pekerjaan Lain,Perempuan,0.0,0.0,40.0,0
23363,29,Wiraswasta,308944,SMA,9,Menikah LDR,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
23364,53,Wiraswasta,194995,5th-6th,3,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
23365,69,Pekerja Bebas Bukan Perusahan,58213,Sarjana,13,Menikah,Spesialis,Laki2,280714000.0,0.0,45.0,1
23366,69,Pemerintah Negara,208869,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,11.0,0
23367,36,Wiraswasta,241126,Pendidikan Tinggi,10,Cerai,Tech-support,Laki2,0.0,0.0,40.0,0
23368,22,Wiraswasta,240063,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
23369,29,Pekerja Bebas Bukan Perusahan,229842,SMA,9,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,45.0,0
23370,21,Wiraswasta,211013,9th,5,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,50.0,0
23371,23,Wiraswasta,128487,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,20.0,0
23372,54,Wiraswasta,292673,1st-4th,2,Menikah,Servis Lainnya,Laki2,0.0,0.0,35.0,0
23373,39,Wiraswasta,156261,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,38.0,0
23374,34,Pemerintah Negara,204461,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,50.0,1
23375,69,Wiraswasta,135891,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,7.0,1
23376,24,Wiraswasta,90934,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,55.0,0
23377,31,Pemerintah Lokal,168906,D3,12,Menikah,Pemuka Agama,Perempuan,0.0,0.0,35.0,0
23378,45,Pemerintah Negara,264052,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
23379,49,Pemerintah Lokal,119904,Sarjana,13,Menikah,Spesialis,Perempuan,107632000.0,0.0,30.0,1
23380,48,Pekerja Bebas Bukan Perusahan,200825,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,30.0,1
23381,20,Wiraswasta,369677,10th,6,Berpisah,Sales,Perempuan,0.0,0.0,36.0,0
23382,20,Kelas Lain,369907,Pendidikan Tinggi,10,Belum Pernah Menikah,Pekerjaan Lain,Laki2,0.0,0.0,20.0,0
23383,38,Wiraswasta,35890,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
23384,60,Wiraswasta,125832,SMA,9,Cerai,Spesialis,Perempuan,0.0,0.0,72.0,0
23385,19,Wiraswasta,38619,Pendidikan Tinggi,10,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,66.0,0
23386,50,Pemerintah Provinsi,222020,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,48.0,0
23387,32,Wiraswasta,164243,SMA,9,Menikah,Tech-support,Laki2,0.0,0.0,60.0,1
23388,24,Kelas Lain,152140,SMA,9,Menikah,Pekerjaan Lain,Perempuan,0.0,0.0,40.0,0
23389,28,Pekerja Bebas Bukan Perusahan,146949,10th,6,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,80.0,0
23390,55,Pekerja Bebas Perusahaan,67433,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,60.0,0
23391,57,Pemerintah Lokal,190747,9th,5,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
23392,21,Wiraswasta,197387,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,20.0,0
23393,50,Pekerja Bebas Perusahaan,104849,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
23394,45,Wiraswasta,105779,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,30.0,0
23395,32,Wiraswasta,29933,SMA,9,Menikah,Mesin Inspeksi,Laki2,72492000.0,0.0,40.0,1
23396,29,Pekerja Bebas Perusahaan,156815,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
23397,26,Wiraswasta,151971,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,35.0,0
23398,68,Pekerja Bebas Perusahaan,136218,SMA,9,Janda,Servis Lainnya,Perempuan,0.0,0.0,15.0,0
23399,51,Pekerja Bebas Bukan Perusahan,222883,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,55.0,0
23400,39,Wiraswasta,205338,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,60.0,0
23401,24,Wiraswasta,326587,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,0
23402,23,Wiraswasta,365881,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,25.0,0
23403,44,Pemerintah Negara,193524,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,26628000.0,40.0,1
23404,22,Wiraswasta,131230,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,0
23405,54,Pemerintah Lokal,186884,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,30.0,0
23406,31,Wiraswasta,29662,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,60.0,0
23407,32,Kelas Lain,53042,SMA,9,Belum Pernah Menikah,Pekerjaan Lain,Laki2,0.0,0.0,40.0,0
23408,31,Wiraswasta,144064,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,48.0,1
23409,39,Wiraswasta,107164,SMA,9,Menikah,Tech-support,Laki2,0.0,0.0,40.0,1
23410,75,Pekerja Bebas Perusahaan,98116,Pendidikan Tinggi,10,Janda,Sales,Laki2,0.0,0.0,40.0,1
23411,36,Kelas Lain,157278,Pendidikan Tinggi,10,Belum Pernah Menikah,Pekerjaan Lain,Perempuan,0.0,0.0,40.0,0
23412,22,Wiraswasta,310380,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
23413,46,Wiraswasta,86709,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,45.0,0
23414,24,Wiraswasta,285457,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
23415,57,Wiraswasta,178353,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,1
23416,28,Wiraswasta,93021,5th-6th,3,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
23417,42,Wiraswasta,96321,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,50.0,1
23418,32,Wiraswasta,330715,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,1399986000.0,0.0,40.0,1
23419,63,Wiraswasta,266083,7th-8th,4,Menikah,Supir,Laki2,0.0,0.0,60.0,1
23420,28,Wiraswasta,461929,7th-8th,4,Menikah,Petani,Laki2,0.0,0.0,40.0,0
23421,36,Kelas Lain,28160,SMA,9,Cerai,Pekerjaan Lain,Perempuan,0.0,0.0,40.0,0
23422,19,Wiraswasta,100669,D4,11,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,20.0,0
23423,28,Wiraswasta,31801,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,60.0,0
23424,52,Wiraswasta,389270,D4,11,Cerai,Pemuka Agama,Perempuan,0.0,0.0,36.0,0
23425,20,Wiraswasta,166527,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,20.0,0
23426,19,Kelas Lain,171578,Pendidikan Tinggi,10,Belum Pernah Menikah,Pekerjaan Lain,Laki2,0.0,0.0,40.0,0
23427,17,Kelas Lain,54978,7th-8th,4,Belum Pernah Menikah,Pekerjaan Lain,Perempuan,0.0,0.0,15.0,0
23428,46,Pekerja Bebas Perusahaan,170850,SMA,9,Menikah,Sales,Laki2,0.0,0.0,50.0,1
23429,46,Pekerja Bebas Bukan Perusahan,28281,Sarjana,13,Menikah,Petani,Laki2,0.0,0.0,40.0,1
23430,20,Kelas Lain,114969,SMA,9,Belum Pernah Menikah,Pekerjaan Lain,Laki2,0.0,0.0,40.0,0
23431,28,Wiraswasta,231197,10th,6,Menikah LDR,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
23432,55,Wiraswasta,24694,Pendidikan Tinggi,10,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,0
23433,50,Wiraswasta,22418,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
23434,32,Wiraswasta,326283,Sarjana,13,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
23435,60,Wiraswasta,145995,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,40.0,1
23436,45,Pemerintah Negara,276157,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
23437,19,Wiraswasta,220101,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
23438,52,Wiraswasta,222646,12th,8,Berpisah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
23439,50,Wiraswasta,27432,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,30.0,0
23440,42,Wiraswasta,268183,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,20790000.0,60.0,0
23441,29,Wiraswasta,99369,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,50.0,0
23442,44,Pemerintah Negara,115932,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
23443,31,Kelas Lain,212529,Pendidikan Tinggi,10,Belum Pernah Menikah,Pekerjaan Lain,Laki2,0.0,0.0,40.0,0
23444,35,Wiraswasta,99462,SMA,9,Cerai,Tech-support,Perempuan,0.0,0.0,40.0,0
23445,48,Pekerja Bebas Bukan Perusahan,164582,Pendidikan Tinggi,10,Menikah,Petani,Laki2,102172000.0,0.0,60.0,1
23446,38,Pemerintah Lokal,40955,Master,14,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,43.0,0
23447,49,Wiraswasta,38819,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,60.0,1
23448,25,Pemerintah Provinsi,366207,SMA,9,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,40.0,0
23449,59,Kelas Lain,291856,SMA,9,Menikah,Pekerjaan Lain,Laki2,0.0,0.0,40.0,0
23450,52,Wiraswasta,200783,7th-8th,4,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,60.0,0
23451,24,Wiraswasta,161198,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,25.0,0
23452,25,Wiraswasta,192449,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
23453,38,Pekerja Bebas Perusahaan,112847,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
23454,25,Pemerintah Lokal,311603,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,55.0,0
23455,53,Pemerintah Lokal,287192,1st-4th,2,Menikah,Servis Lainnya,Laki2,0.0,0.0,32.0,0
23456,55,Wiraswasta,189528,5th-6th,3,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
23457,26,Wiraswasta,198801,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
23458,54,Wiraswasta,425804,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,45.0,1
23459,56,Wiraswasta,176079,SMA,9,Menikah,Pemuka Agama,Perempuan,210336000.0,0.0,24.0,1
23460,29,Wiraswasta,184806,Sekolah Professional,15,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,50.0,0
23461,49,Pemerintah Lokal,37353,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
23462,35,Wiraswasta,214896,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,45.0,0
23463,31,Kelas Lain,183855,11th,7,Belum Pernah Menikah,Pekerjaan Lain,Perempuan,0.0,0.0,20.0,0
23464,43,Wiraswasta,303426,SMA,9,Cerai,Servis Lainnya,Laki2,80094000.0,0.0,40.0,0
23465,28,Wiraswasta,338376,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
23466,57,Wiraswasta,113974,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
23467,38,Pemerintah Provinsi,37683,Sekolah Professional,15,Belum Pernah Menikah,Spesialis,Perempuan,1399986000.0,0.0,57.0,1
23468,23,Wiraswasta,413345,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,60.0,0
23469,26,Pemerintah Lokal,104614,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
23470,49,Wiraswasta,240841,7th-8th,4,Cerai,Servis Lainnya,Perempuan,0.0,0.0,35.0,0
23471,45,Wiraswasta,186272,9th,5,Menikah,Pemuka Agama,Laki2,72492000.0,0.0,40.0,1
23472,51,Wiraswasta,133336,SMA,9,Menikah,Tech-support,Laki2,0.0,0.0,40.0,1
23473,48,Wiraswasta,120131,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,70.0,1
23474,18,Wiraswasta,78045,11th,7,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
23475,32,Pekerja Bebas Bukan Perusahan,154950,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,30.0,0
23476,36,Wiraswasta,113397,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
23477,39,Wiraswasta,117381,SMA,9,Belum Pernah Menikah,Tech-support,Laki2,0.0,0.0,62.0,0
23478,30,Wiraswasta,173858,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,36358000.0,0.0,40.0,0
23479,42,Wiraswasta,112956,SMA,9,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,40.0,0
23480,77,Pekerja Bebas Perusahaan,155761,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,8.0,0
23481,28,Wiraswasta,408417,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,0
23482,48,Wiraswasta,141511,10th,6,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,1
23483,71,Pekerja Bebas Bukan Perusahan,31781,SMA,9,Menikah,Petani,Laki2,0.0,21140000.0,35.0,0
23484,45,Wiraswasta,81534,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,84.0,1
23485,20,Wiraswasta,39478,Pendidikan Tinggi,10,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,70.0,0
23486,45,Pemerintah Lokal,317846,D3,12,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,47.0,0
23487,67,Wiraswasta,142624,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
23488,50,Pekerja Bebas Perusahaan,194514,Master,14,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,50.0,0
23489,23,Wiraswasta,33105,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
23490,22,Wiraswasta,390817,5th-6th,3,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
23491,20,Wiraswasta,245182,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,10.0,0
23492,32,Wiraswasta,50178,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,35.0,0
23493,58,Wiraswasta,407138,7th-8th,4,Menikah,Mesin Inspeksi,Laki2,41104000.0,0.0,50.0,0
23494,35,Wiraswasta,54159,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,38.0,0
23495,23,Wiraswasta,202416,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,30.0,0
23496,40,Wiraswasta,200671,SMA,9,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
23497,22,Pemerintah Lokal,200109,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,15.0,0
23498,43,Wiraswasta,173321,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
23499,58,Wiraswasta,100303,D3,12,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,42.0,1
23500,70,Kelas Lain,54849,Doktor,16,Menikah,Pekerjaan Lain,Laki2,0.0,0.0,20.0,1
23501,62,Kelas Lain,81578,SMA,9,Menikah,Pekerjaan Lain,Laki2,0.0,0.0,40.0,1
23502,21,Wiraswasta,26410,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
23503,58,Pekerja Bebas Bukan Perusahan,331474,SMA,9,Menikah,Pemuka Agama,Perempuan,0.0,0.0,20.0,1
23504,36,Pekerja Bebas Bukan Perusahan,177907,Doktor,16,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
23505,38,Wiraswasta,49115,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
23506,20,Wiraswasta,299047,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
23507,44,Wiraswasta,127592,Sarjana,13,Menikah,Tech-support,Laki2,0.0,0.0,40.0,0
23508,30,Wiraswasta,241844,SMA,9,Berpisah,Pembersih,Laki2,0.0,0.0,40.0,0
23509,47,Wiraswasta,60267,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,38.0,1
23510,35,Pemerintah Lokal,191779,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
